model,mse_cormat,mse,seed,data,d_dim
Poly,8.827115561491146e-13,2.90018502148169e-6,651,BB Train,18
Cosine,6.614031622095688e-29,2.9000621977208563e-6,651,BB Train,18
Sigmoid,5.206432273205854e-31,2.9000621977206327e-6,651,BB Train,18
RBF,5.883732017674101e-31,2.9000621977319012e-6,651,BB Train,18
Poly,1.1783318679558106,21318.482901839423,652,BB Train,18
Cosine,6.483088076713185e-29,2.9000621977205573e-6,652,BB Train,18
Sigmoid,4.9975944183310905e-31,2.900062197720557e-6,652,BB Train,18
RBF,5.385426349837024e-31,2.900062197732146e-6,652,BB Train,18
Poly,1.1761004538657038,21318.48290183968,653,BB Train,18
Cosine,6.507467530467482e-29,2.900062197720543e-6,653,BB Train,18
Sigmoid,4.936532702158073e-31,2.9000621977204947e-6,653,BB Train,18
RBF,6.9181390911096365e-31,2.9000621977318208e-6,653,BB Train,18
Poly,1.0000286743259655e-19,2.900062200597778e-6,654,BB Train,18
Cosine,6.643558011258348e-29,2.9000621977210706e-6,654,BB Train,18
Sigmoid,5.221978998424075e-31,2.9000621977204396e-6,654,BB Train,18
RBF,5.894864049014225e-31,2.900062197731843e-6,654,BB Train,18
Poly,1.1834694702194044,42636.96580077921,655,BB Train,18
Cosine,6.343478043586638e-29,2.900062197720471e-6,655,BB Train,18
Sigmoid,5.024252513981909e-31,2.900062197720497e-6,655,BB Train,18
RBF,5.902043439446901e-31,2.9000621977319766e-6,655,BB Train,18
Poly,6.460206163995356e-12,2.900430302163945e-6,656,BB Train,18
Cosine,6.5969166504895e-29,2.900062197720565e-6,656,BB Train,18
Sigmoid,5.147390951664092e-31,2.9000621977205095e-6,656,BB Train,18
RBF,7.073880825036535e-31,2.9000621977313066e-6,656,BB Train,18
Poly,8.838721065996389e-13,2.900184873823594e-6,657,BB Train,18
Cosine,6.672879942242381e-29,2.9000621977210846e-6,657,BB Train,18
Sigmoid,5.269121768330877e-31,2.900062197720501e-6,657,BB Train,18
RBF,5.818007416541182e-31,2.900062197731635e-6,657,BB Train,18
Poly,8.932019140605018e-13,2.900185023865743e-6,658,BB Train,18
Cosine,6.579485531279104e-29,2.900062197720476e-6,658,BB Train,18
Sigmoid,5.128598010870626e-31,2.9000621977205315e-6,658,BB Train,18
RBF,6.0358585667990345e-31,2.9000621977317653e-6,658,BB Train,18
Poly,1.1819519165945804,42636.965800779304,659,BB Train,18
Cosine,6.348335847281193e-29,2.9000621977206742e-6,659,BB Train,18
Sigmoid,4.988812082537218e-31,2.9000621977204227e-6,659,BB Train,18
RBF,6.1326832479165855e-31,2.900062197732121e-6,659,BB Train,18
Poly,1.1110945714391048e-15,2.9000622721181445e-6,660,BB Train,18
Cosine,6.709998460062526e-29,2.900062197720792e-6,660,BB Train,18
Sigmoid,5.160280009150463e-31,2.9000621977204256e-6,660,BB Train,18
RBF,7.00649348996798e-31,2.900062197731901e-6,660,BB Train,18
Poly,1.1780604570975934,21318.482901839627,661,BB Train,18
Cosine,6.465308481889249e-29,2.9000621977211295e-6,661,BB Train,18
Sigmoid,4.951476825463457e-31,2.9000621977205146e-6,661,BB Train,18
RBF,6.612008953421105e-31,2.9000621977315527e-6,661,BB Train,18
Poly,1.1761760010006463,21318.482901839718,662,BB Train,18
Cosine,6.461978565331449e-29,2.9000621977206035e-6,662,BB Train,18
Sigmoid,4.984330875991012e-31,2.90006219772049e-6,662,BB Train,18
RBF,5.971124859452324e-31,2.9000621977315836e-6,662,BB Train,18
Poly,1.178811884171059,21318.482901839452,663,BB Train,18
Cosine,6.452298998746751e-29,2.9000621977206734e-6,663,BB Train,18
Sigmoid,5.138641463993243e-31,2.900062197720564e-6,663,BB Train,18
RBF,6.6978439429351375e-31,2.9000621977317856e-6,663,BB Train,18
Poly,1.8401224571453897e-19,2.9000622029084952e-6,664,BB Train,18
Cosine,6.698762446056641e-29,2.9000621977211282e-6,664,BB Train,18
Sigmoid,5.1601266558872495e-31,2.9000621977205556e-6,664,BB Train,18
RBF,5.5358732118384435e-31,2.900062197731696e-6,664,BB Train,18
Poly,1.1824148714779399,42636.96580077908,665,BB Train,18
Cosine,6.303420868973844e-29,2.9000621977204222e-6,665,BB Train,18
Sigmoid,4.966917890414968e-31,2.9000621977206158e-6,665,BB Train,18
RBF,5.984627056016784e-31,2.900062197731393e-6,665,BB Train,18
Poly,1.1765481470737198,21318.482901839612,666,BB Train,18
Cosine,6.480336448960009e-29,2.9000621977206107e-6,666,BB Train,18
Sigmoid,5.0521070836495615e-31,2.900062197720564e-6,666,BB Train,18
RBF,6.157953526593616e-31,2.9000621977320346e-6,666,BB Train,18
Poly,1.1761478340740665,21318.482901839554,667,BB Train,18
Cosine,6.451429988398617e-29,2.900062197720738e-6,667,BB Train,18
Sigmoid,5.06788314408043e-31,2.900062197720465e-6,667,BB Train,18
RBF,5.587822070231438e-31,2.900062197731538e-6,667,BB Train,18
Poly,4.363163894458474e-15,2.9000623479334632e-6,668,BB Train,18
Cosine,6.737382975266268e-29,2.9000621977204773e-6,668,BB Train,18
Sigmoid,5.230066712484141e-31,2.9000621977204832e-6,668,BB Train,18
RBF,6.6866715722460155e-31,2.9000621977316264e-6,668,BB Train,18
Poly,1.1851276080003732,63955.44869971852,669,BB Train,18
Cosine,6.312330389673716e-29,2.900062197721101e-6,669,BB Train,18
Sigmoid,4.938375640484098e-31,2.900062197720459e-6,669,BB Train,18
RBF,6.641991598382035e-31,2.9000621977320287e-6,669,BB Train,18
Poly,1.176405694199962,21318.482901839696,670,BB Train,18
Cosine,6.444939783071985e-29,2.9000621977208208e-6,670,BB Train,18
Sigmoid,5.190477454337029e-31,2.900062197720539e-6,670,BB Train,18
RBF,5.329618234967945e-31,2.9000621977317212e-6,670,BB Train,18
Poly,9.26739578015963e-13,2.9001850224553677e-6,671,BB Train,18
Cosine,6.667606938296903e-29,2.900062197720772e-6,671,BB Train,18
Sigmoid,5.170780711625499e-31,2.9000621977205895e-6,671,BB Train,18
RBF,5.860314842035013e-31,2.9000621977324454e-6,671,BB Train,18
Poly,3.122005682468598e-12,2.9003076995896633e-6,672,BB Train,18
Cosine,6.624217867896846e-29,2.900062197720552e-6,672,BB Train,18
Sigmoid,5.177587026277377e-31,2.9000621977204714e-6,672,BB Train,18
RBF,6.374905595311884e-31,2.9000621977312977e-6,672,BB Train,18
Poly,8.787748513668282e-13,2.900184874314119e-6,673,BB Train,18
Cosine,6.723717544905802e-29,2.900062197720856e-6,673,BB Train,18
Sigmoid,5.123342064327207e-31,2.9000621977205307e-6,673,BB Train,18
RBF,6.011339406135244e-31,2.9000621977317843e-6,673,BB Train,18
Poly,1.928261484398076e-19,2.900062197185361e-6,674,BB Train,18
Cosine,6.711432077499464e-29,2.9000621977203524e-6,674,BB Train,18
Sigmoid,5.224850027853477e-31,2.900062197720476e-6,674,BB Train,18
RBF,6.019392625865916e-31,2.9000621977319165e-6,674,BB Train,18
Poly,1.1772562281406453,21318.48290183969,675,BB Train,18
Cosine,6.519205113421391e-29,2.900062197720391e-6,675,BB Train,18
Sigmoid,5.014953062627127e-31,2.9000621977204875e-6,675,BB Train,18
RBF,6.523030215821222e-31,2.9000621977317183e-6,675,BB Train,18
Poly,1.1792805144144802,21318.482901839438,676,BB Train,18
Cosine,6.516616769918106e-29,2.9000621977208856e-6,676,BB Train,18
Sigmoid,5.096495245033047e-31,2.9000621977204942e-6,676,BB Train,18
RBF,5.549535741048798e-31,2.900062197731839e-6,676,BB Train,18
Poly,1.1826292697676204,42636.96580077901,677,BB Train,18
Cosine,6.398957133809173e-29,2.9000621977210025e-6,677,BB Train,18
Sigmoid,4.983417506451961e-31,2.900062197720517e-6,677,BB Train,18
RBF,5.1404274235079886e-31,2.9000621977316916e-6,677,BB Train,18
Poly,8.848891586869576e-13,2.9001848748772608e-6,678,BB Train,18
Cosine,6.67643301596201e-29,2.900062197720613e-6,678,BB Train,18
Sigmoid,5.08252066240872e-31,2.900062197720449e-6,678,BB Train,18
RBF,6.664495697034277e-31,2.9000621977312693e-6,678,BB Train,18
Poly,4.182193249381721e-15,2.9000623461699097e-6,679,BB Train,18
Cosine,6.647982286851362e-29,2.9000621977209406e-6,679,BB Train,18
Sigmoid,5.111842318527085e-31,2.900062197720458e-6,679,BB Train,18
RBF,6.3880223412786985e-31,2.9000621977316696e-6,679,BB Train,18
Poly,3.0917789209228298e-12,2.900307699045147e-6,680,BB Train,18
Cosine,6.564302013013796e-29,2.9000621977208144e-6,680,BB Train,18
Sigmoid,5.2431141867151706e-31,2.9000621977205633e-6,680,BB Train,18
RBF,6.1025427774246085e-31,2.9000621977318826e-6,680,BB Train,18
Poly,1.180897563758782,42636.96580077921,681,BB Train,18
Cosine,6.340870595442222e-29,2.9000621977206937e-6,681,BB Train,18
Sigmoid,4.881857896941925e-31,2.9000621977205133e-6,681,BB Train,18
RBF,6.384405262749e-31,2.90006219773125e-6,681,BB Train,18
Poly,1.0989259618647562e-15,2.9000622734238056e-6,682,BB Train,18
Cosine,6.711303101769046e-29,2.9000621977206395e-6,682,BB Train,18
Sigmoid,5.103460798809626e-31,2.9000621977205887e-6,682,BB Train,18
RBF,6.559621833927782e-31,2.900062197731469e-6,682,BB Train,18
Poly,1.1858646403447348,63955.44869971823,683,BB Train,18
Cosine,6.292270858221093e-29,2.900062197720696e-6,683,BB Train,18
Sigmoid,4.989721142155815e-31,2.900062197720572e-6,683,BB Train,18
RBF,5.948622745693342e-31,2.9000621977317217e-6,683,BB Train,18
Poly,1.1774732595887916,21318.482901839627,684,BB Train,18
Cosine,6.538515180336869e-29,2.900062197720639e-6,684,BB Train,18
Sigmoid,5.181956840326486e-31,2.9000621977205366e-6,684,BB Train,18
RBF,5.277120783642273e-31,2.9000621977318877e-6,684,BB Train,18
Poly,1.177510734868496,21318.482901839456,685,BB Train,18
Cosine,6.474387336927969e-29,2.9000621977205324e-6,685,BB Train,18
Sigmoid,5.155252083703406e-31,2.900062197720493e-6,685,BB Train,18
RBF,6.944539457220781e-31,2.900062197731349e-6,685,BB Train,18
Poly,8.598615248734255e-13,2.9001849450473425e-6,686,BB Train,18
Cosine,6.623171184905189e-29,2.9000621977208445e-6,686,BB Train,18
Sigmoid,5.195069404310763e-31,2.900062197720519e-6,686,BB Train,18
RBF,6.934727911675418e-31,2.90006219773149e-6,686,BB Train,18
Poly,1.0685614560701516e-15,2.9000622745175318e-6,687,BB Train,18
Cosine,6.61289639941961e-29,2.9000621977207695e-6,687,BB Train,18
Sigmoid,5.107807406253077e-31,2.9000621977205082e-6,687,BB Train,18
RBF,8.39768243976821e-31,2.9000621977321363e-6,687,BB Train,18
Poly,1.175263203405927,21318.48290183961,688,BB Train,18
Cosine,6.489732027019322e-29,2.9000621977207805e-6,688,BB Train,18
Sigmoid,5.066139220102238e-31,2.9000621977205417e-6,688,BB Train,18
RBF,4.518207718824826e-31,2.9000621977312367e-6,688,BB Train,18
Poly,3.116576982464819e-12,2.900307624261588e-6,689,BB Train,18
Cosine,6.664798661796738e-29,2.9000621977208915e-6,689,BB Train,18
Sigmoid,5.299333740780134e-31,2.900062197720559e-6,689,BB Train,18
RBF,7.380796248270732e-31,2.9000621977315086e-6,689,BB Train,18
Poly,1.185930525214327,63955.44869971824,690,BB Train,18
Cosine,6.291311807315199e-29,2.900062197720732e-6,690,BB Train,18
Sigmoid,4.9653798290952026e-31,2.9000621977205578e-6,690,BB Train,18
RBF,6.1063475986910686e-31,2.900062197731776e-6,690,BB Train,18
Poly,1.177395347880733,21318.4829018396,691,BB Train,18
Cosine,6.512671958771647e-29,2.9000621977208657e-6,691,BB Train,18
Sigmoid,4.993917104201288e-31,2.9000621977204947e-6,691,BB Train,18
RBF,6.566632656744846e-31,2.9000621977314057e-6,691,BB Train,18
Poly,1.1821644147675474,42636.96580077893,692,BB Train,18
Cosine,6.351586613245768e-29,2.900062197720631e-6,692,BB Train,18
Sigmoid,5.126003173352415e-31,2.9000621977205277e-6,692,BB Train,18
RBF,5.780012037132133e-31,2.9000621977326843e-6,692,BB Train,18
Poly,1.1823894341159586,42636.965800778926,693,BB Train,18
Cosine,6.38268424925487e-29,2.900062197720262e-6,693,BB Train,18
Sigmoid,5.062260045018226e-31,2.900062197720442e-6,693,BB Train,18
RBF,5.838250345667522e-31,2.9000621977319703e-6,693,BB Train,18
Poly,8.660851527639966e-13,2.9001848746071674e-6,694,BB Train,18
Cosine,6.672798894482856e-29,2.900062197720583e-6,694,BB Train,18
Sigmoid,5.2111607075815845e-31,2.9000621977204375e-6,694,BB Train,18
RBF,6.046701582158542e-31,2.9000621977322235e-6,694,BB Train,18
Poly,1.182069403231034,42636.96580077965,695,BB Train,18
Cosine,6.318913482688336e-29,2.9000621977207835e-6,695,BB Train,18
Sigmoid,4.886461822491098e-31,2.9000621977205667e-6,695,BB Train,18
RBF,5.841257329021776e-31,2.900062197731587e-6,695,BB Train,18
Poly,1.1848908323738916,63955.4486997184,696,BB Train,18
Cosine,6.294671836321892e-29,2.9000621977208356e-6,696,BB Train,18
Sigmoid,5.0186191799630705e-31,2.9000621977206188e-6,696,BB Train,18
RBF,5.076544584246009e-31,2.9000621977316632e-6,696,BB Train,18
Poly,4.2416194066841066e-15,2.900062347051207e-6,697,BB Train,18
Cosine,6.598956612603095e-29,2.9000621977204214e-6,697,BB Train,18
Sigmoid,5.139990642914654e-31,2.9000621977205823e-6,697,BB Train,18
RBF,6.227178089918887e-31,2.900062197731484e-6,697,BB Train,18
Poly,3.1542641518394085e-12,2.900307548319257e-6,698,BB Train,18
Cosine,6.546323835401966e-29,2.9000621977202643e-6,698,BB Train,18
Sigmoid,5.2171172238611024e-31,2.9000621977205235e-6,698,BB Train,18
RBF,5.964831953975316e-31,2.900062197732046e-6,698,BB Train,18
Poly,1.7558303936766608e-20,2.900062198524026e-6,699,BB Train,18
Cosine,6.781453429895607e-29,2.9000621977203587e-6,699,BB Train,18
Sigmoid,5.273407065083056e-31,2.9000621977205095e-6,699,BB Train,18
RBF,6.280415708745362e-31,2.9000621977309614e-6,699,BB Train,18
Poly,8.892446725013077e-13,2.900185021039872e-6,700,BB Train,18
Cosine,6.614925086284861e-29,2.9000621977207907e-6,700,BB Train,18
Sigmoid,5.108885292283845e-31,2.9000621977205743e-6,700,BB Train,18
RBF,8.1969068644117e-31,2.9000621977315514e-6,700,BB Train,18
Poly,1.0826434417909838e-15,2.9000622670995065e-6,701,BB Train,18
Cosine,6.700700195076139e-29,2.9000621977207793e-6,701,BB Train,18
Sigmoid,5.272439286433158e-31,2.900062197720481e-6,701,BB Train,18
RBF,7.633060080227078e-31,2.900062197731811e-6,701,BB Train,18
Poly,3.164319297927712e-12,2.9003076229627363e-6,702,BB Train,18
Cosine,6.559720842981782e-29,2.900062197720514e-6,702,BB Train,18
Sigmoid,5.1668299570339945e-31,2.9000621977204485e-6,702,BB Train,18
RBF,7.344568417410083e-31,2.9000621977319317e-6,702,BB Train,18
Poly,1.1756430223631946,21318.482901839627,703,BB Train,18
Cosine,6.417995708960874e-29,2.90006219772086e-6,703,BB Train,18
Sigmoid,4.985109196248773e-31,2.900062197720459e-6,703,BB Train,18
RBF,6.676814289937592e-31,2.9000621977318297e-6,703,BB Train,18
Poly,8.477667003274975e-13,2.9001849448523314e-6,704,BB Train,18
Cosine,6.671954935295789e-29,2.9000621977207784e-6,704,BB Train,18
Sigmoid,5.248136884482796e-31,2.900062197720513e-6,704,BB Train,18
RBF,5.245010716706978e-31,2.900062197731588e-6,704,BB Train,18
Poly,1.1829656261855621,42636.96580077932,705,BB Train,18
Cosine,6.369299406434436e-29,2.900062197720727e-6,705,BB Train,18
Sigmoid,5.214547866108402e-31,2.9000621977204506e-6,705,BB Train,18
RBF,5.955437603898408e-31,2.9000621977322824e-6,705,BB Train,18
Poly,1.1841290920169223,63955.448699718385,706,BB Train,18
Cosine,6.270355760335071e-29,2.900062197720746e-6,706,BB Train,18
Sigmoid,4.9150479017154225e-31,2.9000621977205277e-6,706,BB Train,18
RBF,5.34871685822549e-31,2.9000621977311965e-6,706,BB Train,18
Poly,1.1890297806335288,106592.41449759733,707,BB Train,18
Cosine,6.206141634234264e-29,2.9000621977205e-6,707,BB Train,18
Sigmoid,4.760798449195462e-31,2.900062197720504e-6,707,BB Train,18
RBF,5.643364458112392e-31,2.900062197732192e-6,707,BB Train,18
Poly,8.89260492807365e-15,2.9000624216027617e-6,708,BB Train,18
Cosine,6.662610433033743e-29,2.900062197720661e-6,708,BB Train,18
Sigmoid,5.286635875229881e-31,2.900062197720434e-6,708,BB Train,18
RBF,7.184227298220764e-31,2.9000621977321918e-6,708,BB Train,18
Poly,3.2562968520195936e-20,2.9000621994299092e-6,709,BB Train,18
Cosine,6.731715352997879e-29,2.9000621977204676e-6,709,BB Train,18
Sigmoid,5.197567850728643e-31,2.900062197720572e-6,709,BB Train,18
RBF,7.668756956135837e-31,2.9000621977311253e-6,709,BB Train,18
Poly,1.177921863915335,21318.482901839554,710,BB Train,18
Cosine,6.488504051928208e-29,2.900062197720773e-6,710,BB Train,18
Sigmoid,5.055376585906019e-31,2.9000621977205662e-6,710,BB Train,18
RBF,5.622635713608569e-31,2.900062197731957e-6,710,BB Train,18
Poly,8.781228196507261e-13,2.9001848759899847e-6,711,BB Train,18
Cosine,6.721973011685172e-29,2.9000621977209415e-6,711,BB Train,18
Sigmoid,5.276690342517128e-31,2.9000621977205116e-6,711,BB Train,18
RBF,6.738587270064741e-31,2.9000621977319648e-6,711,BB Train,18
Poly,1.1838259561297433,63955.448699718516,712,BB Train,18
Cosine,6.177130418730456e-29,2.900062197720675e-6,712,BB Train,18
Sigmoid,4.981691295716426e-31,2.90006219772053e-6,712,BB Train,18
RBF,5.477117195684804e-31,2.9000621977312346e-6,712,BB Train,18
Poly,1.1788172474979872,21318.482901839434,713,BB Train,18
Cosine,6.490776724076855e-29,2.9000621977207738e-6,713,BB Train,18
Sigmoid,5.055767256683582e-31,2.900062197720523e-6,713,BB Train,18
RBF,5.669464740027852e-31,2.900062197732076e-6,713,BB Train,18
Poly,1.107041963083387e-15,2.900062274119743e-6,714,BB Train,18
Cosine,6.705766491273006e-29,2.9000621977205264e-6,714,BB Train,18
Sigmoid,5.2045613503328526e-31,2.900062197720458e-6,714,BB Train,18
RBF,8.367599808058747e-31,2.9000621977317026e-6,714,BB Train,18
Poly,1.177100322762255,21318.482901839434,715,BB Train,18
Cosine,6.495888732186496e-29,2.9000621977207805e-6,715,BB Train,18
Sigmoid,5.062864494379551e-31,2.9000621977204523e-6,715,BB Train,18
RBF,5.062902993513911e-31,2.9000621977315205e-6,715,BB Train,18
Poly,3.1325932917433998e-12,2.9003076976585095e-6,716,BB Train,18
Cosine,6.634399103112969e-29,2.9000621977204925e-6,716,BB Train,18
Sigmoid,5.128453905918863e-31,2.9000621977205484e-6,716,BB Train,18
RBF,6.462143791165137e-31,2.900062197731672e-6,716,BB Train,18
Poly,1.1761513401543386,21318.482901839612,717,BB Train,18
Cosine,6.464738396079434e-29,2.90006219772093e-6,717,BB Train,18
Sigmoid,4.880159019978184e-31,2.9000621977205387e-6,717,BB Train,18
RBF,6.018042261234372e-31,2.9000621977317754e-6,717,BB Train,18
Poly,1.1781531875761437,21318.48290183942,718,BB Train,18
Cosine,6.524472969149704e-29,2.9000621977205747e-6,718,BB Train,18
Sigmoid,4.967968629943996e-31,2.9000621977205027e-6,718,BB Train,18
RBF,5.433319244505576e-31,2.9000621977316615e-6,718,BB Train,18
Poly,1.1790377546316577,21318.482901839438,719,BB Train,18
Cosine,6.495203912064699e-29,2.9000621977204095e-6,719,BB Train,18
Sigmoid,4.953202666718408e-31,2.9000621977205633e-6,719,BB Train,18
RBF,6.038508063100958e-31,2.9000621977316035e-6,719,BB Train,18
Poly,8.818295245932359e-13,2.900184874856795e-6,720,BB Train,18
Cosine,6.604436875202672e-29,2.900062197720665e-6,720,BB Train,18
Sigmoid,5.235587527368882e-31,2.9000621977204875e-6,720,BB Train,18
RBF,6.546384287709063e-31,2.900062197732055e-6,720,BB Train,18
Poly,8.563370231122775e-13,2.900184878164009e-6,721,BB Train,18
Cosine,6.662848994810501e-29,2.9000621977206895e-6,721,BB Train,18
Sigmoid,5.097270230197271e-31,2.9000621977205637e-6,721,BB Train,18
RBF,7.458242427659576e-31,2.9000621977317666e-6,721,BB Train,18
Poly,1.176702499959932,21318.482901839554,722,BB Train,18
Cosine,6.471555689116621e-29,2.900062197720618e-6,722,BB Train,18
Sigmoid,5.183839414406733e-31,2.9000621977204748e-6,722,BB Train,18
RBF,4.527400881942718e-31,2.9000621977318225e-6,722,BB Train,18
Poly,1.1768833999159178,21318.482901839798,723,BB Train,18
Cosine,6.426305847012251e-29,2.9000621977205324e-6,723,BB Train,18
Sigmoid,4.998208781854188e-31,2.9000621977204925e-6,723,BB Train,18
RBF,5.888271308367519e-31,2.9000621977316962e-6,723,BB Train,18
Poly,1.1764274303546565,21318.48290183973,724,BB Train,18
Cosine,6.461173605415045e-29,2.900062197720811e-6,724,BB Train,18
Sigmoid,5.167136003926433e-31,2.900062197720517e-6,724,BB Train,18
RBF,6.647835933493082e-31,2.900062197731944e-6,724,BB Train,18
Poly,1.1776742834018532,21318.482901839725,725,BB Train,18
Cosine,6.488665427126656e-29,2.900062197720661e-6,725,BB Train,18
Sigmoid,5.152847602469261e-31,2.900062197720535e-6,725,BB Train,18
RBF,5.95570491279017e-31,2.900062197731332e-6,725,BB Train,18
Poly,1.1773101032931002,21318.482901839685,726,BB Train,18
Cosine,6.471324256538376e-29,2.9000621977205904e-6,726,BB Train,18
Sigmoid,4.9697128161484055e-31,2.9000621977205044e-6,726,BB Train,18
RBF,6.218560855337431e-31,2.900062197731365e-6,726,BB Train,18
Poly,1.0727957298541499e-15,2.9000622714898976e-6,727,BB Train,18
Cosine,6.647466403290466e-29,2.9000621977207145e-6,727,BB Train,18
