model,mse_cormat,mse,seed,data,d_dim
VAE,2.69769739022461e-4,0.020178921377760502,213,BB Train,18
PCA,0.0013816348593875393,0.06109182825071571,213,BB Train,18
VAE,2.250555285894689e-4,0.019582993272574338,214,BB Train,18
PCA,0.00142369129242971,0.06117033546200361,214,BB Train,18
VAE,1.9850428980725644e-4,0.01917287333959145,215,BB Train,18
PCA,0.001559999226947092,0.06223895067650565,215,BB Train,18
VAE,2.7339312845747e-4,0.020099439092729415,216,BB Train,18
PCA,0.0013640962109105893,0.05909275007408431,216,BB Train,18
VAE,2.2766245740423512e-4,0.01957391542522245,217,BB Train,18
PCA,0.0013916252218925118,0.05935202253269111,217,BB Train,18
VAE,2.2795801140734377e-4,0.019757941828873173,218,BB Train,18
PCA,0.0014261393899869393,0.06114036354965419,218,BB Train,18
VAE,2.738579524634379e-4,0.0203895636888177,219,BB Train,18
PCA,0.0013947142816035263,0.061098162757917296,219,BB Train,18
VAE,1.9697999407609145e-4,0.018900211503872583,220,BB Train,18
PCA,0.0014146235660675763,0.059366599586211155,220,BB Train,18
VAE,2.2945856241506275e-4,0.019851474267109148,221,BB Train,18
PCA,0.0014251287187166505,0.06116272669931405,221,BB Train,18
VAE,2.7210463896090037e-4,0.02001893643139744,222,BB Train,18
PCA,0.0013548845991266816,0.05942300578445956,222,BB Train,18
VAE,3.2118496043222417e-4,0.021030385114162196,223,BB Train,18
PCA,0.0014196502299158049,0.06283309741479731,223,BB Train,18
VAE,1.989602004995421e-4,0.018999332130238328,224,BB Train,18
PCA,0.0014353711976082002,0.05984412303022919,224,BB Train,18
VAE,1.9798007101570444e-4,0.019062040918902252,225,BB Train,18
PCA,0.0016057201862408072,0.0623856874126828,225,BB Train,18
VAE,2.371342024172525e-4,0.020447318706842334,226,BB Train,18
PCA,0.001544165030878636,0.06429286918878557,226,BB Train,18
VAE,1.9841337710506496e-4,0.018845883034604154,227,BB Train,18
PCA,0.0013723938510908085,0.05833729667669103,227,BB Train,18
VAE,2.2649119406522057e-4,0.01980602601658671,228,BB Train,18
PCA,0.0014327717347192123,0.06152799641222564,228,BB Train,18
VAE,2.7230914771261036e-4,0.02032000612559113,229,BB Train,18
PCA,0.0013985078838079435,0.061714723906850955,229,BB Train,18
VAE,1.9937920662873673e-4,0.01896453209984259,230,BB Train,18
PCA,0.0014303032219228132,0.059820797824754315,230,BB Train,18
VAE,3.2725132565270134e-4,0.020840658056609153,231,BB Train,18
PCA,0.0013984119590262996,0.061427897062441374,231,BB Train,18
VAE,2.249653775109515e-4,0.019582416644245787,232,BB Train,18
PCA,0.0013879537681353478,0.059877382757834045,232,BB Train,18
VAE,2.2536913963186852e-4,0.019648659085301206,233,BB Train,18
PCA,0.0014254724641949226,0.061048424714882164,233,BB Train,18
VAE,2.2765316368338938e-4,0.019406953672597902,234,BB Train,18
PCA,0.0013557113801985804,0.05852020390198099,234,BB Train,18
VAE,1.9868275379179295e-4,0.018904070509536273,235,BB Train,18
PCA,0.0014683789277492346,0.06013305916453835,235,BB Train,18
VAE,1.9739901027832592e-4,0.019041864625777186,236,BB Train,18
PCA,0.0014620071749578078,0.060876596830996624,236,BB Train,18
VAE,1.9991967260963355e-4,0.018996393958587526,237,BB Train,18
PCA,0.0014148762107804567,0.05922238260670227,237,BB Train,18
VAE,2.2285403861107466e-4,0.019620449317719134,238,BB Train,18
PCA,0.0013811027845402604,0.06030671304834913,238,BB Train,18
VAE,2.2673545873456218e-4,0.019543097887081737,239,BB Train,18
PCA,0.001408939597021119,0.0604898323333837,239,BB Train,18
VAE,2.263371716791952e-4,0.01988110489401567,240,BB Train,18
PCA,0.0014302458787734762,0.061722589515243904,240,BB Train,18
VAE,1.99377163936014e-4,0.018886463911667043,241,BB Train,18
PCA,0.0014944817232862228,0.06041870847319408,241,BB Train,18
VAE,2.7443482857709387e-4,0.020104052496929488,242,BB Train,18
PCA,0.0013881861776638648,0.05958286849283328,242,BB Train,18
VAE,3.286473425023346e-4,0.02121899554432625,243,BB Train,18
PCA,0.001439651312658489,0.06275886146389455,243,BB Train,18
VAE,2.2361116052291603e-4,0.01951317355195513,244,BB Train,18
PCA,0.0013688073612786928,0.05968056210160191,244,BB Train,18
VAE,1.993431835194586e-4,0.019056546197734132,245,BB Train,18
PCA,0.0014894769462721511,0.060603022770677084,245,BB Train,18
VAE,2.0565586755608045e-4,0.01934838213685527,246,BB Train,18
PCA,0.0015019208839851827,0.061748969195952186,246,BB Train,18
VAE,2.2692419518404792e-4,0.019601230232981378,247,BB Train,18
PCA,0.0014045742317727206,0.06033975147045773,247,BB Train,18
VAE,2.2395441972031946e-4,0.01979593342531652,248,BB Train,18
PCA,0.0014391626902199104,0.06203174088769879,248,BB Train,18
VAE,2.2457915613153452e-4,0.019719178131215962,249,BB Train,18
PCA,0.0014157697701512267,0.06120954581834307,249,BB Train,18
VAE,2.2441833485939557e-4,0.01972596508399491,250,BB Train,18
PCA,0.0014024493259647461,0.061135896383082165,250,BB Train,18
VAE,2.256875220647265e-4,0.01947036989687656,251,BB Train,18
PCA,0.0013692331232973102,0.059217019277347883,251,BB Train,18
VAE,1.9802860685095048e-4,0.01898331739861964,252,BB Train,18
PCA,0.0014816321484606514,0.06039874890449227,252,BB Train,18
VAE,2.7284263787028147e-4,0.020424156733911885,253,BB Train,18
PCA,0.0013781885926120354,0.06007536284944315,253,BB Train,18
VAE,2.2120759858695492e-4,0.019603379280171945,254,BB Train,18
PCA,0.0014517526811740344,0.06193152816865343,254,BB Train,18
VAE,2.7341778757728467e-4,0.02041213086673628,255,BB Train,18
PCA,0.0014240367394274338,0.0614476948141456,255,BB Train,18
VAE,2.264601559555605e-4,0.01983115645770885,256,BB Train,18
PCA,0.0014280448816768663,0.06164727359990372,256,BB Train,18
VAE,1.9891163631582733e-4,0.018688641931435965,257,BB Train,18
PCA,0.001423848425875097,0.05867102351302687,257,BB Train,18
VAE,2.6602295055625164e-4,0.020298959923852736,258,BB Train,18
PCA,0.001390062533925355,0.06187139805818877,258,BB Train,18
VAE,3.833753856786564e-4,0.021735300750646412,259,BB Train,18
PCA,0.0014560904524427226,0.06352195449403424,259,BB Train,18
VAE,1.9762980751761026e-4,0.01890264745512547,260,BB Train,18
PCA,0.0015067791160058165,0.06072294443017369,260,BB Train,18
VAE,2.0024541225275653e-4,0.019156191717579398,261,BB Train,18
PCA,0.0014448828953128078,0.06065376721059605,261,BB Train,18
VAE,2.25948168054902e-4,0.019433830957171112,262,BB Train,18
PCA,0.0013885218657605026,0.05935486180302413,262,BB Train,18
VAE,2.6786402583532567e-4,0.02022021471318881,263,BB Train,18
PCA,0.0013985313728708455,0.0618193524209735,263,BB Train,18
VAE,2.285051529522813e-4,0.019539477891348175,264,BB Train,18
PCA,0.001389408216840783,0.05906758635250066,264,BB Train,18
VAE,2.2385610265832504e-4,0.019695202527961135,265,BB Train,18
PCA,0.0014314400060930202,0.06231355459378573,265,BB Train,18
VAE,2.2575201852407536e-4,0.019828569790118808,266,BB Train,18
PCA,0.0013866216581906975,0.06048321587235702,266,BB Train,18
VAE,1.98174117223981e-4,0.018989934217397534,267,BB Train,18
PCA,0.0014777038082593311,0.06068218096356034,267,BB Train,18
VAE,2.2430557662932418e-4,0.01946037694850845,268,BB Train,18
PCA,0.0014104236312585821,0.060418522375815735,268,BB Train,18
VAE,3.8121615255534897e-4,0.021678849345671117,269,BB Train,18
PCA,0.0014058166654906392,0.06267813383308717,269,BB Train,18
VAE,2.2803912109582467e-4,0.019947718467699205,270,BB Train,18
PCA,0.0014352644203135213,0.06207712228455156,270,BB Train,18
VAE,2.6584796468805133e-4,0.02043076441961092,271,BB Train,18
PCA,0.0013958705468010118,0.06240855203536313,271,BB Train,18
VAE,1.9814179843542215e-4,0.019061189286409225,272,BB Train,18
PCA,0.0015052455234389219,0.06084636555018919,272,BB Train,18
VAE,2.7672396195559806e-4,0.020595126838808507,273,BB Train,18
PCA,0.0014215392487798783,0.06179656299543433,273,BB Train,18
VAE,2.7691345198500655e-4,0.020099635512892775,274,BB Train,18
PCA,0.0013745864842191176,0.059584890571497205,274,BB Train,18
VAE,1.999009711759577e-4,0.019087234039378724,275,BB Train,18
PCA,0.0014016444631512648,0.05951212385922678,275,BB Train,18
VAE,1.996475186141442e-4,0.018978255667352888,276,BB Train,18
PCA,0.0014797204762005244,0.06065110940294488,276,BB Train,18
VAE,2.267909533339316e-4,0.019412857748583617,277,BB Train,18
PCA,0.0014004803238604042,0.06024135402292831,277,BB Train,18
VAE,3.29398012122488e-4,0.021016319916495687,278,BB Train,18
PCA,0.0014342273877886295,0.06170870762787061,278,BB Train,18
VAE,2.746063421931534e-4,0.020382542175706866,279,BB Train,18
PCA,0.0013886365865410607,0.06094854071706569,279,BB Train,18
VAE,2.0169775659440952e-4,0.018836647093847154,280,BB Train,18
PCA,0.001438616240089479,0.058871335624407814,280,BB Train,18
VAE,3.273085671587107e-4,0.02095109966864844,281,BB Train,18
PCA,0.0014104213294239749,0.061148053221635516,281,BB Train,18
VAE,1.9992419259127234e-4,0.01881611221549393,282,BB Train,18
PCA,0.0014563539210951284,0.05936711242581962,282,BB Train,18
VAE,1.97702043779565e-4,0.01908858793053197,283,BB Train,18
PCA,0.0015452832501561679,0.061665703490154086,283,BB Train,18
VAE,1.9852194614582882e-4,0.01907166680477238,284,BB Train,18
PCA,0.0014982801620031078,0.06087642388372798,284,BB Train,18
VAE,2.7355086188258197e-4,0.020104907125796132,285,BB Train,18
PCA,0.0013960529413963643,0.0605848004425497,285,BB Train,18
VAE,1.9795699857993597e-4,0.019035695601183577,286,BB Train,18
PCA,0.0014475077592531718,0.060379526740529404,286,BB Train,18
VAE,2.25373360145806e-4,0.019437088970682456,287,BB Train,18
PCA,0.0014023198390900307,0.06019881582582454,287,BB Train,18
VAE,2.0136110716504092e-4,0.018891104581929177,288,BB Train,18
PCA,0.001402919653721353,0.058675638587586974,288,BB Train,18
VAE,1.981111173600975e-4,0.01876450073104129,289,BB Train,18
PCA,0.001413279142346877,0.05879308112282481,289,BB Train,18
VAE,2.7048364844177105e-4,0.020446926264229535,290,BB Train,18
PCA,0.001434588257823215,0.06291116741245154,290,BB Train,18
VAE,2.0251936825701537e-4,0.019369959006242443,291,BB Train,18
PCA,0.0015493736887612585,0.062199418229611864,291,BB Train,18
VAE,1.9802531232493008e-4,0.018873049081151994,292,BB Train,18
PCA,0.0014376179739667328,0.05919298879585776,292,BB Train,18
VAE,2.0226092540138218e-4,0.019047581618598455,293,BB Train,18
PCA,0.001411253517742198,0.05949525235320323,293,BB Train,18
VAE,2.00205593901137e-4,0.01892863626573779,294,BB Train,18
PCA,0.001423082147870497,0.05930064207879619,294,BB Train,18
VAE,4.5242768753293465e-4,0.022242906747710556,295,BB Train,18
PCA,0.0014156149161870214,0.061548699758090276,295,BB Train,18
VAE,2.2697774706189504e-4,0.019751911229894652,296,BB Train,18
PCA,0.0014664489559877032,0.062388296289294674,296,BB Train,18
VAE,2.0101902330916054e-4,0.018737185515406984,297,BB Train,18
PCA,0.0014388961969743687,0.059058400513650446,297,BB Train,18
VAE,2.2560317691531085e-4,0.019535968781905874,298,BB Train,18
PCA,0.00138878594933184,0.06001467424079385,298,BB Train,18
VAE,1.994669028564103e-4,0.018798028467863524,299,BB Train,18
PCA,0.001395431941932985,0.0581259027472454,299,BB Train,18
VAE,2.2579857579893523e-4,0.01943422034971375,300,BB Train,18
PCA,0.0013853255196389267,0.05951690442728117,300,BB Train,18
VAE,2.2626710021343092e-4,0.01958554991959325,301,BB Train,18
PCA,0.0014013942842393257,0.06053544955517066,301,BB Train,18
VAE,2.2525046505531636e-4,0.019642919911324584,302,BB Train,18
PCA,0.001378364729414017,0.05981920674478985,302,BB Train,18
VAE,2.0003239526566842e-4,0.019133207078144844,303,BB Train,18
PCA,0.0014608826657266476,0.06058012603153723,303,BB Train,18
VAE,2.260778782087024e-4,0.019385152066544623,304,BB Train,18
PCA,0.0013717175327452294,0.058752957037602575,304,BB Train,18
VAE,2.275532909080495e-4,0.019658824377197435,305,BB Train,18
PCA,0.0013729115751913595,0.059524304563406225,305,BB Train,18
VAE,1.9841349292207036e-4,0.018848079888123502,306,BB Train,18
PCA,0.0014690770701522842,0.060087336428039,306,BB Train,18
VAE,2.269807338153983e-4,0.019665949540104224,307,BB Train,18
PCA,0.00143614331896477,0.06146155365051259,307,BB Train,18
VAE,2.2373231255845924e-4,0.019489650129778217,308,BB Train,18
PCA,0.001384573348171892,0.0595743390118847,308,BB Train,18
VAE,2.2449340003837927e-4,0.019670588121077085,309,BB Train,18
PCA,0.0013933909035410115,0.06070093397951072,309,BB Train,18
VAE,3.256613715338505e-4,0.020967949790578134,310,BB Train,18
PCA,0.0013893542551611092,0.061035443749912086,310,BB Train,18
VAE,2.0145808978620262e-4,0.018980644173815363,311,BB Train,18
PCA,0.0013984498410042096,0.05882404460095014,311,BB Train,18
VAE,2.255190358081912e-4,0.01960300433226937,312,BB Train,18
PCA,0.0013655013174786084,0.059336435883835324,312,BB Train,18
VAE,2.005076443448019e-4,0.019283028852361384,313,BB Train,18
PCA,0.0015804779335592595,0.062211907392851304,313,BB Train,18
VAE,2.261761745595908e-4,0.01979274030128191,314,BB Train,18
PCA,0.0014012690381026763,0.060522371873099556,314,BB Train,18
VAE,2.2622909024175685e-4,0.019713066963688068,315,BB Train,18
PCA,0.0014098750424406284,0.06128468720387809,315,BB Train,18
VAE,1.9786110916926748e-4,0.018992869978203684,316,BB Train,18
PCA,0.0014619461644186117,0.060283562881466767,316,BB Train,18
VAE,3.257925268869496e-4,0.020825044538084665,317,BB Train,18
PCA,0.0013921627939416075,0.06103486668432375,317,BB Train,18
VAE,2.2674440678459112e-4,0.019429259186915793,318,BB Train,18
PCA,0.0013759244886352412,0.05928506381502303,318,BB Train,18
VAE,2.2782732783655074e-4,0.019554949090515916,319,BB Train,18
PCA,0.0013788858237754283,0.059299364767045684,319,BB Train,18
VAE,3.913946348778524e-4,0.02186944113562847,320,BB Train,18
PCA,0.0014348522740702777,0.0627577233078352,320,BB Train,18
VAE,4.3693009043226344e-4,0.022216185126592694,321,BB Train,18
PCA,0.001422707820228068,0.06373049473142836,321,BB Train,18
VAE,2.715738433529067e-4,0.020596259626331905,322,BB Train,18
PCA,0.0014159963001508951,0.06225447075416554,322,BB Train,18
VAE,2.2805676591955285e-4,0.01950068520206021,323,BB Train,18
PCA,0.0013696206812423499,0.05848864596998186,323,BB Train,18
VAE,1.9649822144443882e-4,0.018789665488753077,324,BB Train,18
PCA,0.0014943353589588824,0.0599362755061158,324,BB Train,18
VAE,2.685937616487056e-4,0.020319429716785815,325,BB Train,18
PCA,0.0014153683990351393,0.06177840694455221,325,BB Train,18
VAE,1.9932975568284574e-4,0.019067403108702356,326,BB Train,18
PCA,0.0015479998061483464,0.061260010758930526,326,BB Train,18
VAE,3.23025940429864e-4,0.020895065853547397,327,BB Train,18
PCA,0.001391918181794406,0.06195684142811742,327,BB Train,18
VAE,2.7621774861749047e-4,0.020264502295392804,328,BB Train,18
PCA,0.0013948601744322117,0.06011223567757605,328,BB Train,18
VAE,2.2701269560585952e-4,0.019705962485858364,329,BB Train,18
PCA,0.0014004196330512047,0.06031632049855016,329,BB Train,18
VAE,2.2412449752173453e-4,0.019623517056444426,330,BB Train,18
PCA,0.0014263638088055914,0.061570377940674784,330,BB Train,18
VAE,1.9939414930610595e-4,0.01883976919551786,331,BB Train,18
PCA,0.0013996575646341187,0.058969062467918686,331,BB Train,18
VAE,2.2589445083987336e-4,0.01967354230973146,332,BB Train,18
PCA,0.0013997524179327522,0.060679824329317046,332,BB Train,18
VAE,1.9909963600285783e-4,0.01909671914838224,333,BB Train,18
PCA,0.0014414810310973364,0.05988883877263062,333,BB Train,18
VAE,1.9714087471633853e-4,0.01880110376534083,334,BB Train,18
PCA,0.0014174447128974521,0.05910607530844233,334,BB Train,18
VAE,1.979447139714262e-4,0.018804789650636675,335,BB Train,18
PCA,0.0014284378964483572,0.05891007512706992,335,BB Train,18
VAE,2.229519749612169e-4,0.019558330705922382,336,BB Train,18
PCA,0.0014345418111568794,0.06137210435809473,336,BB Train,18
VAE,2.0137814225824842e-4,0.019149344552559507,337,BB Train,18
PCA,0.0015515503350841222,0.061609638091647545,337,BB Train,18
VAE,1.9761402176904594e-4,0.01904296002002278,338,BB Train,18
PCA,0.0015535723844818938,0.06122793795794791,338,BB Train,18
VAE,2.2309082715714303e-4,0.019407657302810265,339,BB Train,18
PCA,0.001413691417037639,0.06028677094014423,339,BB Train,18
VAE,2.253936537143569e-4,0.01964031774049102,340,BB Train,18
PCA,0.0013881469753503602,0.060051643304427894,340,BB Train,18
VAE,2.0045862048816455e-4,0.019176441959764784,341,BB Train,18
PCA,0.0014269375308804254,0.05996063579419783,341,BB Train,18
VAE,2.0084475081360038e-4,0.018800647339791,342,BB Train,18
PCA,0.0014077486791483618,0.05896950469653723,342,BB Train,18
VAE,3.2486809504551954e-4,0.02090181198190534,343,BB Train,18
PCA,0.0013996767132214319,0.06113998722271478,343,BB Train,18
VAE,2.6929361205299795e-4,0.020438699110838697,344,BB Train,18
PCA,0.0014478635437189333,0.06298287226886927,344,BB Train,18
VAE,1.998762144737329e-4,0.01881322405465539,345,BB Train,18
PCA,0.0014260020771088584,0.059016536257556866,345,BB Train,18
VAE,2.700702881802429e-4,0.02035103558120974,346,BB Train,18
PCA,0.0014321081227048446,0.06150149680908538,346,BB Train,18
VAE,2.2430510069986257e-4,0.019785232559600338,347,BB Train,18
PCA,0.001397580070716526,0.06083257548634787,347,BB Train,18
VAE,3.3160180848817875e-4,0.021323073133757652,348,BB Train,18
PCA,0.0014426815497606924,0.06285004377230367,348,BB Train,18
VAE,1.9646228348268338e-4,0.01886969932871231,349,BB Train,18
PCA,0.0015027420975492714,0.0602213643064299,349,BB Train,18
VAE,2.0055304091926802e-4,0.01876466127941231,350,BB Train,18
PCA,0.0014101871363914097,0.05880663804396772,350,BB Train,18
VAE,4.4442066479610505e-4,0.02244025714069714,351,BB Train,18
PCA,0.0014363003229909534,0.06335014709559461,351,BB Train,18
VAE,3.2442739998300897e-4,0.020958431558491867,352,BB Train,18
PCA,0.001394730911731053,0.06162872658092772,352,BB Train,18
VAE,2.296996862689385e-4,0.019728131666468144,353,BB Train,18
PCA,0.001407022998188829,0.06009255814335875,353,BB Train,18
VAE,2.0391462788762026e-4,0.019239400057565293,354,BB Train,18
PCA,0.001478424359884271,0.06079937380003774,354,BB Train,18
VAE,2.2797283360782505e-4,0.019644532318453433,355,BB Train,18
PCA,0.0014121277926207266,0.05999830557444199,355,BB Train,18
VAE,2.0185065309425796e-4,0.019323051626848865,356,BB Train,18
PCA,0.0015178592171853481,0.06186503776774271,356,BB Train,18
VAE,2.2414724719257132e-4,0.01954781287947868,357,BB Train,18
PCA,0.0013994563291729117,0.06018705214695018,357,BB Train,18
VAE,2.2773002024428223e-4,0.019757348854776896,358,BB Train,18
PCA,0.001412543768034911,0.060900267468296757,358,BB Train,18
VAE,1.9740952710788702e-4,0.0187673538139479,359,BB Train,18
PCA,0.0014294237466242119,0.05887428405642942,359,BB Train,18
VAE,1.9745145952225197e-4,0.018817269812265603,360,BB Train,18
PCA,0.0014429940830770068,0.05961715730377155,360,BB Train,18
VAE,2.295624587601936e-4,0.01983088435469579,361,BB Train,18
PCA,0.0014095973707251225,0.06064482555879633,361,BB Train,18
VAE,1.997855160827248e-4,0.018980717242642595,362,BB Train,18
PCA,0.001456681191285392,0.05995008250862657,362,BB Train,18
VAE,2.249406937582465e-4,0.019669248202027416,363,BB Train,18
PCA,0.001439427644109662,0.061455384094020654,363,BB Train,18
VAE,2.2633633211171256e-4,0.019556837220529547,364,BB Train,18
PCA,0.0014062530890275877,0.059706895025357,364,BB Train,18
